"No.","Time","Source","Destination","Protocol","Length","Info"
"4741","25.574979538","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4742","25.574996590","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=109201 Ack=1 Win=375 Len=1400 TSval=5241750 TSecr=2538602521"
"4743","25.582067910","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4744","25.582081776","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=110601 Ack=1 Win=375 Len=1400 TSval=5241750 TSecr=2538602547"
"4745","25.585658604","0.0.0.0","255.255.255.255","DHCP","336","DHCP Request  - Transaction ID 0x80888cec"
"4746","25.585658845","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4747","25.585728290","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4748","25.589646140","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4749","25.589664090","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=112001 Ack=1 Win=375 Len=1400 TSval=5241750 TSecr=2538602599"
"4750","25.603369999","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4751","25.603370137","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4752","25.603386896","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4753","25.603407605","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=113401 Ack=1 Win=375 Len=1400 TSval=5241750 TSecr=2538602600"
"4754","25.605304722","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4755","25.605320402","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4756","25.607189003","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4757","25.607189172","172.27.27.192","103.73.103.162","UDP","73","63603  >  443 Len=31"
"4758","25.607201381","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4759","25.607211742","172.27.27.192","103.73.103.162","UDP","73","63603  >  443 Len=31"
"4760","25.608135619","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4761","25.608141220","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4762","25.611867687","172.27.24.242","172.27.255.255","NBNS","92","Name query NB WPAD<00>"
"4763","25.611867783","172.27.28.148","103.167.162.205","UDP","75","59669  >  443 Len=33"
"4764","25.611876371","172.27.28.148","103.167.162.205","UDP","75","59669  >  443 Len=33"
"4765","25.618332966","172.27.27.199","104.18.53.49","TCP","66","34608  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1438633934 TSecr=3387056840"
"4766","25.618334294","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4767","25.618349898","172.27.27.199","104.18.53.49","TCP","66","[TCP Dup ACK 4765#1] 34608  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1438633934 TSecr=3387056840"
"4768","25.618368219","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=114801 Ack=1 Win=375 Len=1400 TSval=5241750 TSecr=2538602610"
"4769","25.622059595","172.27.27.199","104.18.53.49","TLSv1.2","583","Client Hello (SNI=log.v-videoapp.com)"
"4770","25.622060009","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4771","25.622060054","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4772","25.622060100","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4773","25.622083109","172.27.27.199","104.18.53.49","TCP","583","[TCP Retransmission] 34608  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=517 TSval=1438633953 TSecr=3387056840"
"4774","25.622112092","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4775","25.622125182","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4776","25.622133940","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4777","25.626814689","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4778","25.626816220","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4779","25.626827839","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4780","25.626838350","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=116201 Ack=1 Win=375 Len=1400 TSval=5241752 TSecr=2538602622"
"4781","25.630388604","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4782","25.630402347","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=117601 Ack=1 Win=375 Len=1400 TSval=5241763 TSecr=2538602657"
"4783","25.634129725","172.27.28.148","216.239.36.223","TCP","66","51110  >  443 [ACK] Seq=569 Ack=219 Win=66816 Len=0 TSval=2206546168 TSecr=4008035181"
"4784","25.634129892","172.27.28.148","103.167.162.205","UDP","75","59669  >  443 Len=33"
"4785","25.634131343","172.27.28.148","216.239.36.223","TLSv1.2","130","Change Cipher Spec, Application Data"
"4786","25.634131388","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4787","25.634146106","172.27.28.148","216.239.36.223","TCP","66","51110  >  443 [ACK] Seq=569 Ack=219 Win=66816 Len=0 TSval=2206546168 TSecr=4008035181"
"4788","25.634163678","172.27.28.148","103.167.162.205","UDP","75","59669  >  443 Len=33"
"4789","25.634167898","172.27.28.148","216.239.36.223","TCP","130","[TCP Retransmission] 51110  >  443 [PSH, ACK] Seq=569 Ack=219 Win=66816 Len=64 TSval=2206546178 TSecr=4008035181"
"4790","25.634171868","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4791","25.636674410","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4792","25.636690715","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4793","25.637927683","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4794","25.637945378","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=119001 Ack=1 Win=375 Len=1400 TSval=5241763 TSecr=2538602657"
"4795","25.640454951","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4796","25.640467552","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4797","25.645895782","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4798","25.645897220","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4799","25.645913472","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4800","25.645936391","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=120401 Ack=1 Win=375 Len=1400 TSval=5241763 TSecr=2538602665"
"4801","25.661037057","172.27.27.199","104.18.53.49","TCP","66","34608  >  443 [ACK] Seq=518 Ack=368 Win=67584 Len=0 TSval=1438633993 TSecr=3387056904"
"4802","25.661037340","172.27.29.39","57.144.148.141","UDP","110","44447  >  443 Len=68"
"4803","25.661037384","172.27.28.148","216.239.36.223","TCP","3780","51110  >  443 [ACK] Seq=633 Ack=219 Win=66816 Len=3714 TSval=2206546195 TSecr=4008035181 [TCP PDU reassembled in 9045]"
"4804","25.661064497","172.27.5.225","172.27.27.199","ICMP","94","Redirect             (Redirect for host)"
"4805","25.661084846","172.27.27.199","104.18.53.49","TCP","66","[TCP Dup ACK 4801#1] 34608  >  443 [ACK] Seq=518 Ack=368 Win=67584 Len=0 TSval=1438633993 TSecr=3387056904"
"4806","25.661093934","172.27.5.225","172.27.29.39","ICMP","138","Redirect             (Redirect for host)"
"4807","25.661097303","172.27.29.39","57.144.148.141","UDP","110","44447  >  443 Len=68"
"4808","25.661106154","172.27.28.148","216.239.36.223","TCP","1304","[TCP Retransmission] 51110  >  443 [ACK] Seq=633 Ack=219 Win=66816 Len=1238 TSval=2206546195 TSecr=4008035181"
"4809","25.661109757","172.27.28.148","216.239.36.223","TCP","1304","[TCP Retransmission] 51110  >  443 [ACK] Seq=1871 Ack=219 Win=66816 Len=1238 TSval=2206546195 TSecr=4008035181 [TCP PDU reassembled in 9045]"
"4810","25.661113257","172.27.28.148","216.239.36.223","TCP","1304","[TCP Retransmission] 51110  >  443 [ACK] Seq=3109 Ack=219 Win=66816 Len=1238 TSval=2206546195 TSecr=4008035181 [TCP PDU reassembled in 9045]"
"4811","25.663279628","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4812","25.663279767","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4813","25.663294442","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4814","25.663312166","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4815","25.669181599","HonHaiPrecis_e8:bc:29","Broadcast","ARP","60","Who has 172.27.217.19? Tell 172.27.154.161"
"4816","25.669181764","HonHaiPrecis_e8:bc:29","Broadcast","ARP","60","Who has 172.27.217.16? Tell 172.27.154.161"
"4817","25.671912683","172.27.27.199","104.18.53.49","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"4818","25.671914136","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4819","25.671928731","172.27.27.199","104.18.53.49","TCP","117","[TCP Retransmission] 34608  >  443 [PSH, ACK] Seq=518 Ack=368 Win=67584 Len=51 TSval=1438634005 TSecr=3387056904"
"4820","25.671947617","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=121801 Ack=1 Win=375 Len=1400 TSval=5241763 TSecr=2538602665"
"4821","25.675394561","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4822","25.675402019","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=123201 Ack=1 Win=375 Len=1400 TSval=5241770 TSecr=2538602675"
"4823","25.682481487","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4824","25.682498458","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=124601 Ack=1 Win=375 Len=1400 TSval=5241772 TSecr=2538602682"
"4825","25.686377182","172.27.28.148","216.239.36.223","TCP","1304","51110  >  443 [ACK] Seq=4347 Ack=219 Win=66816 Len=1238 TSval=2206546195 TSecr=4008035181 [TCP PDU reassembled in 9045]"
"4826","25.686394978","172.27.28.148","216.239.36.223","TCP","1304","[TCP Retransmission] 51110  >  443 [ACK] Seq=4347 Ack=219 Win=66816 Len=1238 TSval=2206546195 TSecr=4008035181 [TCP PDU reassembled in 9045]"
"4827","25.690160051","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4828","25.690169114","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=126001 Ack=1 Win=375 Len=1400 TSval=5241772 TSecr=2538602690"
"4829","25.693907049","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4830","25.693908697","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4831","25.693908746","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4832","25.693908798","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4833","25.693942084","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4834","25.693975995","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4835","25.693981636","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4836","25.693985254","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4837","25.696872524","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4838","25.696872651","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4839","25.696886303","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4840","25.696915005","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=127401 Ack=1 Win=375 Len=1400 TSval=5241772 TSecr=2538602696"
"4841","25.698463226","172.27.5.225","57.144.148.141","TLSv1.2","168","Application Data"
"4842","25.698510416","172.27.5.225","57.144.148.141","TLSv1.2","600","Application Data"
"4843","25.704121949","172.27.27.199","104.18.53.49","TLSv1.2","1454","Application Data, Application Data, Application Data"
"4844","25.704122122","172.27.27.199","104.18.53.49","TLSv1.2","1020","Application Data"
"4845","25.704122168","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4846","25.704136082","172.27.27.199","104.18.53.49","TCP","1454","[TCP Retransmission] 34608  >  443 [ACK] Seq=569 Ack=368 Win=67584 Len=1388 TSval=1438634014 TSecr=3387056904"
"4847","25.704148943","172.27.27.199","104.18.53.49","TCP","1020","[TCP Retransmission] 34608  >  443 [PSH, ACK] Seq=1957 Ack=437 Win=67584 Len=954 TSval=1438634041 TSecr=3387056952 [TCP PDU reassembled in 4844]"
"4848","25.704154731","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=128801 Ack=1 Win=375 Len=1400 TSval=5241778 TSecr=2538602714"
"4849","25.713242675","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4850","25.713308920","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=130201 Ack=1 Win=375 Len=1400 TSval=5241784 TSecr=2538602733"
"4851","25.717782164","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4852","25.717798558","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=131601 Ack=1 Win=375 Len=1400 TSval=5241788 TSecr=2538602744"
"4853","25.731951968","OppoMobileTe_89:c7:69","Broadcast","ARP","60","Who has 172.27.0.2? Tell 172.27.27.148"
"4854","25.733292309","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4855","25.733292580","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4856","25.733292628","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4857","25.733292674","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4858","25.733292719","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4859","25.733292765","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4860","25.733292810","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4861","25.733292856","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4862","25.733324239","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4863","25.733355017","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4864","25.733358647","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4865","25.733362243","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4866","25.733365569","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4867","25.733368897","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4868","25.733373801","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=133001 Ack=1 Win=375 Len=1400 TSval=5241793 TSecr=2538602752"
"4869","25.733379261","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4870","25.733391369","57.144.148.141","172.27.5.225","TCP","66","443  >  53778 [ACK] Seq=6598 Ack=2870 Win=293 Len=0 TSval=1968010254 TSecr=163880555"
"4871","25.733391421","57.144.148.141","172.27.5.225","TLSv1.2","101","Application Data"
"4872","25.733391467","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4873","25.733427636","172.27.5.225","57.144.148.141","TCP","66","53778  >  443 [ACK] Seq=2870 Ack=6633 Win=687 Len=0 TSval=163880590 TSecr=1968010254"
"4874","25.733435549","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=134401 Ack=1 Win=375 Len=1400 TSval=5241797 TSecr=2538602759"
"4875","25.740339612","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4876","25.740388769","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=135801 Ack=1 Win=375 Len=1400 TSval=5241801 TSecr=2538602776"
"4877","25.742792615","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4878","25.742804823","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4879","25.763943874","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4880","25.763944495","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4881","25.763944565","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4882","25.763944609","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4883","25.764017181","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4884","25.764101077","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4885","25.764112548","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4886","25.764120051","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4887","25.774046725","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4888","25.774059786","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4889","25.781961043","172.27.26.87","199.103.24.2","TCP","66","35344  >  443 [ACK] Seq=1 Ack=1 Win=311 Len=0 TSval=3444204046 TSecr=3947049452"
"4890","25.782018347","172.27.5.225","172.27.26.87","ICMP","94","Redirect             (Redirect for host)"
"4891","25.782042511","172.27.26.87","199.103.24.2","TCP","66","[TCP Dup ACK 4889#1] 35344  >  443 [ACK] Seq=1 Ack=1 Win=311 Len=0 TSval=3444204046 TSecr=3947049452"
"4892","25.784350518","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4893","25.784360103","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=137201 Ack=1 Win=375 Len=1400 TSval=5241803 TSecr=2538602790"
"4894","25.794568235","172.27.27.152","142.250.181.170","SSL","1466","Continuation Data"
"4895","25.794589196","172.27.27.152","142.250.181.170","TCP","1466","[TCP Retransmission] 44775  >  443 [ACK] Seq=138601 Ack=1 Win=375 Len=1400 TSval=5241814 TSecr=2538602798"
"4896","25.797971107","Intel_ac:b1:9c","HuaweiTechno_88:54:37","ARP","42","Who has 172.27.27.152? Tell 172.27.5.225"
"4897","25.808515377","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"4898","25.808516921","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
